brand,model,car_name,price,year,hand_num,horse_power,4x4,fuel_type,engine_volume,valid_test,magnesium_wheels,distance_control,economical,adaptive_cruise_control,cruise_control,brand_normalized,brand_group
Hyundai,Sonata Hybrid,Hyundai Sonata Hybrid,148000.0,2021,1,192.0,0,hybrid,2.0,0,0,0,0,0,0,hyundai,Budget
Hyundai,Elantra 2016 Onwards,Hyundai Elantra (2016 onwards),83900.0,2020,2,127.0,0,petrol,1.6,0,0,0,0,0,0,hyundai,Budget
Seat,Ibiza,seat Ibiza,13500.0,2010,2,105.0,0,diesel,1.6,0,0,0,0,0,0,seat,Budget
Peugeot,208,Peugeot 208,138500.0,2022,1,136.0,0,electric,,0,0,0,0,0,0,peugeot,Other
BMW,3 Series,BMW 3 Series,124000.0,2018,2,252.0,0,hybrid,2.0,0,0,0,0,0,0,bmw,Luxury
Subaru,Forester,Subaru Forester,13000.0,2007,4,158.0,1,petrol,2.0,0,0,0,0,0,0,subaru,Other
Kia,Optima,Kia Optima / Optima,35000.0,2016,2,141.0,0,diesel,1.7,0,0,0,0,0,0,kia,Budget
Toyota,Auris Hybrid,Toyota Auris Hybrid,36500.0,2013,1,99.0,0,hybrid,1.8,0,0,0,0,0,0,toyota,Budget
MINI,Jcw,Mini JCW,140000.0,2017,2,231.0,0,petrol,2.0,0,0,0,0,0,0,mini,Other
Ford,Focus,Ford Focus,10000.0,2013,3,125.0,0,petrol,1.6,0,0,0,0,0,0,ford,Other
Hyundai,Ioniq 5,Hyundai Ioniq 5,216000.0,2023,1,217.0,0,electric,,0,0,0,0,0,0,hyundai,Budget
Hyundai,I10,Hyundai i10,25000.0,2015,1,66.0,0,petrol,1.0,0,0,0,1,0,0,hyundai,Budget
Kia,Picanto,Kia Picanto,59900.0,2020,2,84.0,0,petrol,1.2,1,0,1,0,0,0,kia,Budget
Isuzu,4X4 Dmax,Isuzu 4X4 D-MAX,79900.0,2012,3,163.0,1,diesel,2.5,1,1,1,0,0,0,isuzu,Other
Toyota,Land Cruiser,Toyota Land Cruiser short,119000.0,2009,7,173.0,1,diesel,3.0,1,0,0,0,0,0,toyota,Budget
Mercedes,Gl,Mercedes GLE,207500.0,2016,2,333.0,1,petrol,3.0,1,1,0,0,0,0,mercedes,Luxury
Hyundai,I10,Hyundai i10,15000.0,2009,4,87.0,0,petrol,1.2,1,0,0,0,0,0,hyundai,Budget
BMW,I8,BMW i8,10099.0,2018,2,362.0,1,hybrid,1.5,0,1,1,0,0,0,bmw,Luxury
Hyundai,Ioniq,Hyundai Ioniq,76800.0,2018,2,141.0,0,hybrid,1.6,0,0,0,0,0,0,hyundai,Budget
Volvo,S60,Volvo S60,153000.0,2020,2,390.0,0,petrol,2.0,0,0,0,0,0,0,volvo,Other
Mazda,Cx5,Mazda CX-5,43500.0,2012,3,155.0,0,petrol,2.0,0,0,0,0,0,0,mazda,Other
Fiat,Panda,Fiat Panda,9000.0,2017,1,69.0,0,petrol,1.2,0,0,0,0,0,0,fiat,Budget
Hyundai,Sonata Hybrid,Hyundai Sonata Hybrid,69999.0,2016,2,154.0,0,hybrid,2.0,0,0,0,0,0,0,hyundai,Budget
Toyota,Corolla,Toyota Corolla Hybrid,110000.0,2019,1,98.0,0,petrol,1.8,0,0,0,0,0,0,toyota,Budget
Ford,Explorer,Ford Explorer,165000.0,2019,2,290.0,1,petrol,3.5,0,0,0,0,0,0,ford,Other
Jeep,Grand Cherokee,Jeep / Jeep Grand Cherokee,109000.0,2015,2,282.0,1,petrol,3.6,0,0,0,0,0,0,jeep,Other
Kia,Rio,Kia Rio,19500.0,2014,5,109.0,0,petrol,1.4,0,0,0,0,0,0,kia,Budget
Hyundai,Ioniq,Hyundai Ioniq,65000.0,2018,2,141.0,0,hybrid,1.6,0,0,0,0,0,0,hyundai,Budget
Skoda,Rapid,Skoda Rapid,35000.0,2014,1,122.0,0,petrol,1.4,1,1,0,1,0,0,skoda,Budget
Mercedes,C,Mercedes C-Class Coupe / Cabriolet,153000.0,2016,1,211.0,0,petrol,2.0,0,1,1,1,0,0,mercedes,Luxury
Hyundai,I35,Hyundai i35,46000.0,2015,2,132.0,0,petrol,1.6,0,0,0,0,0,0,hyundai,Budget
Mercedes,Cclass Taxi,Mercedes C-Class Taxi,23000.0,2011,3,136.0,0,diesel,2.1,0,0,0,0,0,0,mercedes,Luxury
Infiniti,Q50,Infiniti Q50,85000.0,2015,4,211.0,0,petrol,2.0,0,0,0,0,0,0,infiniti,Other
Nissan,Micra,Nissan Micra,20000.0,2014,2,80.0,0,petrol,1.2,0,0,0,0,0,0,nissan,Budget
Hyundai,I30Cw,Hyundai i30CW,16000.0,2011,5,126.0,0,petrol,1.6,0,0,0,0,0,0,hyundai,Budget
Audi,Q5,Audi Q5,53000.0,2011,2,211.0,1,petrol,2.0,0,0,0,0,0,0,audi,Luxury
Kia,Sportage,Kia Sportage,113000.0,2020,2,177.0,0,petrol,1.6,0,0,0,0,0,0,kia,Budget
Chevrolet,Malibu,Chevrolet Malibu,38000.0,2016,2,160.0,0,electric,1.5,0,0,0,0,0,0,chevrolet,Budget
Toyota,Chr,Toyota C-HR,106000.0,2019,2,98.0,0,hybrid,1.8,0,0,0,0,0,0,toyota,Budget
Toyota,Rav4 Is Long,Toyota RAV4 is long,4000.0,2009,3,152.0,1,petrol,2.0,0,0,0,0,0,0,toyota,Budget
Toyota,Land Cruiser Pardo,Toyota Land Cruiser Pardo long,44000.0,1999,10,125.0,1,diesel,3.0,0,0,0,0,0,0,toyota,Budget
Land Rover,Rover Discovery 4,Land Rover Discovery 4,205000.0,2016,2,210.0,1,diesel,3.0,0,0,0,0,0,0,land rover,Luxury
Hyundai,I30,Hyundai i30,9000.0,2008,2,126.0,0,petrol,1.6,0,0,0,0,0,0,hyundai,Budget
Honda,Crv,Honda CR-V,135000.0,2021,1,192.0,1,petrol,1.5,0,0,0,0,0,0,honda,Budget
Geely, Geometry C,Geely - Geely Geometry C,145000.0,2023,1,204.0,0,electric,,0,0,0,0,0,0,geely,Other
Toyota,Corolla,Toyota Corolla,10500.0,2007,2,110.0,0,petrol,1.6,1,0,0,0,0,0,toyota,Budget
Citroen,Berlingo 3Rd Generation 2018 Onwards,Citroen Berlingo 3rd generation (2018 onwards),79999.0,2019,1,130.0,0,diesel,1.5,0,0,1,1,0,0,citroen,Other
Nissan,Xtrail,Nissan X-Trail,86000.0,2017,2,130.0,0,diesel,1.6,0,1,1,1,0,0,nissan,Budget
Seat,Arona,Seat Arona,76000.0,2019,2,115.0,0,petrol,1.0,0,1,0,0,1,1,seat,Budget
Peugeot,2008,Peugeot 2008,41000.0,2017,2,110.0,0,petrol,1.2,0,1,1,1,0,0,peugeot,Other
Hyundai,I30Cw,Hyundai i30CW,14950.0,2011,3,126.0,0,petrol,1.6,1,0,0,0,0,0,hyundai,Budget
Hyundai,I10,Hyundai i10,15990.0,2011,2,87.0,0,petrol,1.2,1,0,0,0,0,0,hyundai,Budget
Hyundai,Elantra 2016 Onwards,Hyundai Elantra (2016 onwards),45900.0,2016,2,127.0,0,petrol,1.6,1,0,1,0,0,0,hyundai,Budget
Hyundai,I25,Hyundai i25,24900.0,2012,3,124.0,0,petrol,1.6,0,0,0,0,0,0,hyundai,Budget
Toyota,Highlander,Toyota Highlander,152000.0,2018,1,306.0,1,hybrid,3.5,0,0,0,0,0,0,toyota,Budget
Volkswagen,Is Ignorant,Volkswagen is ignorant,9000.0,2003,5,102.0,0,petrol,1.6,0,0,0,0,0,0,volkswagen,Other
Mazda,3,Mazda 3,5000.0,2005,6,105.0,0,petrol,1.6,0,0,0,0,0,0,mazda,Other
Ford,F350,Ford F-350,105000.0,2018,4,440.0,1,diesel,6.7,0,0,0,0,0,0,ford,Other
Toyota,Hilux 4X4,Toyota Hilux 4X4,35000.0,1997,9,,1,diesel,2.4,0,0,0,0,0,0,toyota,Budget
Opel,Mocha,Opal Mocha,34000.0,2016,2,140.0,0,petrol,1.4,0,0,0,0,0,0,opel,Other
Toyota,Yaris Hybrid,Toyota Yaris Hybrid,101000.0,2021,2,92.0,0,petrol,1.5,0,0,0,0,0,0,toyota,Budget
Tesla,Model 3,Tesla Model 3,190000.0,2021,1,513.0,1,electric,,0,0,0,0,0,0,tesla,Luxury
Renault,Megane,Renault Megane Grand Coupe,67000.0,2018,1,110.0,0,diesel,1.5,0,0,0,0,0,0,renault,Budget
Hyundai,H1,Hyundai H1,15500.0,2007,3,105.0,0,diesel,2.5,0,0,0,0,0,0,hyundai,Budget
Audi,A3,Audi A3,37000.0,2006,10,200.0,0,petrol,2.0,0,0,0,0,0,0,audi,Luxury
Isuzu,4X4 Dmax,Isuzu 4X4 D-MAX,200000.0,2021,1,163.0,1,diesel,1.9,0,0,0,0,0,0,isuzu,Other
Alfa Romeo,Romeo,Alfa Romeo Giulietta,30000.0,2012,4,170.0,0,petrol,1.4,0,0,0,0,0,0,alfa romeo,Other
Mitsubishi,Outlander,Mitsubishi Outlander PHEV,100000.0,2018,2,121.0,1,hybrid,2.0,0,0,0,0,0,0,mitsubishi,Other
Mazda,Cx5,Mazda CX-5,118000.0,2020,1,165.0,0,petrol,2.0,0,0,0,0,0,0,mazda,Other
Citroen,C4 Cactus,Citroen C4 Cactus,21500.0,2017,0,110.0,0,petrol,1.2,1,1,0,1,0,0,citroen,Other
Hyundai,I10,Hyundai i10,16000.0,2015,3,66.0,0,petrol,1.0,1,0,0,1,0,0,hyundai,Budget
Skoda,Rapid,Skoda Rapid,59000.0,2019,1,110.0,0,petrol,1.0,1,0,1,1,0,0,skoda,Budget
Nissan,Sentra,Nissan Sentra,75000.0,2021,0,149.0,0,petrol,2.0,0,1,0,0,1,1,nissan,Budget
Nissan,Altima,Nissan Altima,67000.0,2018,2,182.0,0,petrol,2.5,1,1,1,0,0,0,nissan,Budget
Kia,Sportage,Kia Sportage,151900.0,2022,1,177.0,0,petrol,1.6,0,1,0,0,1,1,kia,Budget
Audi,Q2,Audi Q2,119000.0,2019,1,150.0,0,petrol,1.5,0,1,0,0,1,1,audi,Luxury
Seat,Arona,Seat Arona,65900.0,2018,1,115.0,0,petrol,1.0,0,1,0,0,1,1,seat,Budget
Infiniti,Q50,Infiniti Q50,82000.0,2018,2,211.0,0,petrol,2.0,0,1,1,1,0,0,infiniti,Other
Fiat,Panda,Fiat Panda,8000.0,2011,3,69.0,0,petrol,1.2,1,0,0,0,0,0,fiat,Budget
Ford,Explorer,Ford Explorer,99000.0,2015,2,290.0,0,petrol,3.5,1,1,0,0,0,0,ford,Other
BMW,3 Series,BMW 3 Series,5900.0,2022,2,156.0,0,petrol,2.0,0,1,0,0,0,1,bmw,Luxury
Audi,Sq5,Audi SQ5,214900.0,2018,2,354.0,1,petrol,3.0,1,1,1,0,0,0,audi,Luxury
Hyundai,Tucson,Hyundai Tucson,9000.0,2016,3,132.0,0,petrol,1.6,0,0,0,0,0,0,hyundai,Budget
Citroen,C3,Citroen C3,44000.0,2017,2,110.0,0,petrol,1.2,0,0,0,0,0,0,citroen,Other
Kia,Picanto,Kia Picanto,58000.0,2017,1,84.0,0,petrol,1.2,0,0,0,0,0,0,kia,Budget
Opel,Corsa,Opel Corsa,15000.0,2015,2,100.0,0,petrol,1.4,0,0,0,0,0,0,opel,Other
Cupra,Formentor,Copra Formentor,203000.0,2021,1,310.0,1,petrol,2.0,0,0,0,0,0,0,cupra,Other
Volkswagen,Golf,Volkswagen Golf GTI,105000.0,2016,5,220.0,0,petrol,2.0,0,0,0,0,0,0,volkswagen,Other
Chevrolet,Captiva,Chevrolet Captiva,34000.0,2015,2,182.0,0,electric,2.4,0,0,0,0,0,0,chevrolet,Budget
Renault,Clio,Renault Clio Estate,34500.0,2018,2,90.0,0,diesel,1.5,0,0,0,0,0,0,renault,Budget
Toyota,Camry,Toyota Camry,3000.0,2006,3,156.0,0,petrol,2.4,0,0,0,0,0,0,toyota,Budget
Peugeot,208,Peugeot 208,93000.0,2021,2,136.0,0,electric,,0,0,0,0,0,0,peugeot,Other
Nissan,Xtrail,Nissan X-Trail,112000.0,2019,2,130.0,0,diesel,1.6,0,0,0,0,0,0,nissan,Budget
Peugeot,3008,Peugeot 3008,109000.0,2020,2,180.0,0,petrol,1.6,0,0,0,0,0,0,peugeot,Other
Toyota,Prius,Toyota Prius,34000.0,2011,2,99.0,0,hybrid,1.8,0,0,0,0,0,0,toyota,Budget
Chevrolet,Spark,Chevrolet Spark,47500.0,2018,1,98.0,0,electric,1.4,0,0,0,0,0,0,chevrolet,Budget
Renault,Megane,Renault Megane Estate/ Grand Tour,49990.0,2018,2,110.0,0,diesel,1.5,1,0,1,1,0,0,renault,Budget
Audi,Q2,Audi Q2,115000.0,2019,1,116.0,0,petrol,1.0,0,1,0,0,1,1,audi,Luxury
Mazda,2,Mazda 2,50900.0,2018,2,112.0,0,petrol,1.5,1,1,0,0,0,0,mazda,Other
Suzuki,Vitra,Suzuki Vitra,69000.0,2017,2,120.0,1,petrol,1.6,0,1,1,1,0,0,suzuki,Budget
Land Rover,Rover Range Sport,Land Rover Range Rover Sport,229000.0,2016,2,306.0,1,diesel,3.0,1,0,0,0,0,0,land rover,Luxury
Buick,Rendezvous,Buick Rendezvous,11000.0,2006,5,195.0,1,petrol,3.5,1,1,0,0,0,0,buick,Other
Subaru,Xv,Subaru XV,102000.0,2020,1,152.0,1,petrol,2.0,0,1,0,0,1,1,subaru,Other
Renault,Clio 4Th Generation 20132019,Renault Clio 4th generation (2013-2019),25000.0,2016,3,118.0,0,petrol,1.2,0,1,0,0,0,0,renault,Budget
Hyundai,Ioniq,Hyundai Ioniq,98000.0,2020,1,141.0,0,hybrid,1.6,1,1,0,0,0,0,hyundai,Budget
BMW,3 Series,BMW 3 Series,64900.0,2012,6,184.0,0,petrol,2.0,1,1,0,1,0,0,bmw,Luxury
Subaru,Xv,Subaru XV,90000.0,2019,1,156.0,1,petrol,2.0,0,1,0,0,1,1,subaru,Other
Cadillac,Xt5,Cadillac XT5,99000.0,2017,2,310.0,0,petrol,3.6,1,1,1,0,0,0,cadillac,Luxury
Jeep,Wrangler,Jeep / Jeep Wrangler long,169900.0,2010,4,196.0,1,petrol,3.8,0,0,0,0,0,0,jeep,Other
Mitsubishi,Lancer,Mitsubishi Lancer the new generation,2000.0,2011,2,109.0,0,petrol,1.5,0,0,0,0,0,0,mitsubishi,Other
Opel,Astra,Opel Astra,22000.0,2016,2,140.0,0,petrol,1.4,0,0,0,0,0,0,opel,Other
Skoda,Fabia,Skoda Fabia,115000.0,2023,2,150.0,0,petrol,1.5,0,0,0,0,0,0,skoda,Budget
Hyundai,I20,Hyundai i20,103000.0,2023,2,100.0,0,petrol,1.0,0,0,0,0,0,0,hyundai,Budget
Suzuki,Swift,Suzuki Swift,18000.0,2009,2,101.0,0,petrol,1.5,0,0,0,0,0,0,suzuki,Budget
Hyundai,Buys,Hyundai buys,164000.0,2023,1,198.0,0,petrol,1.6,0,0,0,0,0,0,hyundai,Budget
Mazda,2,Mazda 2,19000.0,2010,3,103.0,0,petrol,1.5,0,0,0,0,0,0,mazda,Other
Hyundai,I20,Hyundai i20,21500.0,2013,2,100.0,0,petrol,1.4,0,0,0,0,0,0,hyundai,Budget
Jeep,Wrangler,Jeep / Jeep Wrangler short,130000.0,2008,1,196.0,1,petrol,3.8,0,0,0,0,0,0,jeep,Other
Subaru,Xv,Subaru XV,54900.0,2016,2,114.0,1,petrol,1.6,0,0,0,0,0,0,subaru,Other
Renault,Clio 4Th Generation 20132019,Renault Clio 4th generation (2013-2019),20000.0,2013,4,120.0,0,petrol,1.2,0,0,0,0,0,0,renault,Budget
Jeep,Grand Cherokee,Jeep / Jeep Grand Cherokee,225000.0,2021,1,286.0,1,petrol,3.6,0,0,0,0,0,0,jeep,Other
Volkswagen, Polo,Volkswagen - Polo,12000.0,2008,2,80.0,0,petrol,1.4,0,0,0,0,0,0,volkswagen,Other
Nissan,Juke,Nissan Juke / Juke,27000.0,2013,2,117.0,0,petrol,1.6,0,0,0,0,0,0,nissan,Budget
Suzuki,Sx4,Suzuki SX4,2300.0,2010,3,119.0,0,petrol,1.6,0,0,0,0,0,0,suzuki,Budget
Mercedes,Sprinter Commercial,Mercedes Sprinter commercial,180000.0,2023,0,190.0,0,diesel,2.0,0,0,0,0,0,0,mercedes,Luxury
Citroen,C4 Speedorer,Citroen C4 Speedorer,39900.0,2019,2,130.0,0,petrol,1.2,0,1,0,0,1,1,citroen,Other
BMW,3 Series,BMW 3 Series,149000.0,2018,3,252.0,0,hybrid,2.0,0,1,0,0,1,1,bmw,Luxury
Mazda,3,Mazda 3,36900.0,2014,2,120.0,0,petrol,1.5,1,1,0,0,0,0,mazda,Other
Toyota,Corolla,Toyota Corolla Hybrid,90000.0,2019,2,98.0,0,petrol,1.8,0,1,0,0,1,1,toyota,Budget
Citroen,Berlingo 3Rd Generation 2018 Onwards,Citroen Berlingo 3rd generation (2018 onwards),73500.0,2020,1,100.0,0,diesel,1.5,1,0,1,1,0,0,citroen,Other
Hyundai,I10,Hyundai i10,69850.0,2018,1,87.0,0,petrol,1.2,0,0,0,0,0,0,hyundai,Budget
Hyundai,I20,Hyundai i20,20000.0,2014,2,100.0,0,petrol,1.4,0,0,0,0,0,0,hyundai,Budget
Toyota,Hilux 2X4,Toyota Hilux 2X4,11369.0,1999,1,83.0,0,diesel,2.4,0,0,0,0,0,0,toyota,Budget
Skoda,Kodiaq,Skoda Kodiaq,140000.0,2020,1,150.0,0,petrol,1.5,0,0,0,0,0,0,skoda,Budget
Chevrolet,Spark,Chevrolet Spark,38000.0,2017,2,98.0,0,electric,1.4,0,0,0,0,0,0,chevrolet,Budget
Opel,Corsa,Opel Corsa,29000.0,2017,2,90.0,0,petrol,1.4,0,0,0,0,0,0,opel,Other
Toyota,Corolla,Toyota Corolla Hybrid,89900.0,2019,2,98.0,0,petrol,1.8,0,0,0,0,0,0,toyota,Budget
Subaru,Forester,Subaru Forester,25500.0,2009,2,150.0,1,petrol,2.0,0,0,0,0,0,0,subaru,Other
Mitsubishi,Outlander,Mitsubishi Outlander,86000.0,2017,2,150.0,0,petrol,2.0,0,0,0,0,0,0,mitsubishi,Other
Kia,Stonic,Kia Stonic,100000.0,2022,1,100.0,0,petrol,1.4,0,0,0,0,0,0,kia,Budget
Kia,Sportage,Kia Sportage,109000.0,2020,2,177.0,0,petrol,1.6,0,0,0,0,0,0,kia,Budget
Renault,Kedgar,Renault Kedgar,80000.0,2019,2,110.0,0,diesel,1.5,0,0,0,0,0,0,renault,Budget
Nissan,Xtrail,Nissan X-Trail,81000.0,2017,3,130.0,0,diesel,1.6,0,0,0,0,0,0,nissan,Budget
Kia,Picanto,Kia Picanto,56000.0,2019,2,84.0,0,petrol,1.2,0,0,0,0,0,0,kia,Budget
Mitsubishi,Lancer Sportback,Mitsubishi Lancer Sportback,13900.0,2008,5,140.0,0,petrol,1.8,0,0,0,0,0,0,mitsubishi,Other
Kia,Stonic,Kia Stonic,67000.0,2019,2,120.0,0,petrol,1.0,0,0,0,0,0,0,kia,Budget
Isuzu,2X4 Dmax,Isuzu 2X4 D-MAX,42500.0,2010,2,136.0,0,diesel,2.5,0,0,0,0,0,0,isuzu,Other
Suzuki,Belno,Suzuki Belno,35500.0,2019,2,90.0,0,petrol,1.2,0,0,0,0,0,0,suzuki,Budget
Mercedes,Cla,Mercedes CLA,143000.0,2019,2,122.0,0,petrol,1.6,1,1,0,1,0,0,mercedes,Luxury
Hyundai,I35,Hyundai i35,24000.0,2013,3,132.0,0,petrol,1.6,1,0,0,0,0,0,hyundai,Budget
Volkswagen,Passat,Volkswagen Passat,40000.0,2014,2,160.0,0,petrol,1.8,1,1,0,0,0,0,volkswagen,Other
Hyundai,I30,Hyundai i30,45900.0,2014,3,135.0,0,petrol,1.6,1,0,0,0,0,0,hyundai,Budget
Toyota,Corolla,Toyota Corolla Hybrid,99500.0,2019,1,98.0,0,hybrid,1.8,0,1,0,0,1,1,toyota,Budget
Fiat,Doblo,Fiat Doblo,67000.0,2021,1,105.0,0,diesel,1.6,1,0,1,1,0,0,fiat,Budget
BMW,3 Series,BMW 3 Series,157000.0,2019,1,252.0,0,hybrid,2.0,1,0,1,0,1,1,bmw,Luxury
Mercedes,E,Mercedes E-Class Coupe / Cabriolet,40000.0,2021,1,258.0,0,petrol,2.0,0,0,1,0,1,1,mercedes,Luxury
Volkswagen, Polo,Volkswagen - Polo,3000.0,2012,4,105.0,0,petrol,1.2,1,0,0,0,0,0,volkswagen,Other
Toyota,Corolla,Toyota Corolla,14000.0,2008,3,124.0,0,petrol,1.6,0,0,0,0,0,0,toyota,Budget
Daihatsu,Sirion,Daihatsu Sirion,10000.0,2007,3,87.0,0,petrol,1.3,0,0,0,0,0,0,daihatsu,Other
Hyundai,Ioniq,Hyundai Ioniq,105000.0,2021,1,120.0,0,electric,,0,0,0,0,0,0,hyundai,Budget
Hyundai,I20,Hyundai i20,17000.0,2009,3,100.0,0,petrol,1.4,0,0,0,0,0,0,hyundai,Budget
Skoda,Rapid,Skoda Rapid,43800.0,2017,3,125.0,0,petrol,1.4,0,0,0,0,0,0,skoda,Budget
Toyota,Land Cruiser,Toyota Land Cruiser short,65000.0,2005,10,173.0,1,diesel,3.0,0,0,0,0,0,0,toyota,Budget
Hyundai,Ioniq,Hyundai Ioniq,65500.0,2018,2,141.0,0,hybrid,1.6,0,0,0,0,0,0,hyundai,Budget
Mazda,3,Mazda 3,37000.0,2014,2,120.0,0,petrol,1.5,0,0,0,0,0,0,mazda,Other
Toyota,Chr,Toyota C-HR,140000.0,2022,1,98.0,0,hybrid,1.8,0,0,0,0,0,0,toyota,Budget
Nissan,Qashqai Plus 2,Nissan Qashqai Plus 2,28000.0,2009,2,140.0,1,petrol,2.0,0,0,0,0,0,0,nissan,Budget
Audi,A3,Audi A3,120000.0,2016,2,180.0,0,petrol,1.8,0,0,0,0,0,0,audi,Luxury
Audi,A5,Audi A5,2000.0,2013,3,170.0,0,petrol,1.8,0,0,0,0,0,0,audi,Luxury
Volkswagen,Jetta,Volkswagen Jetta,21000.0,2013,4,105.0,0,petrol,1.2,0,0,0,0,0,0,volkswagen,Other
Hyundai,I10,Hyundai i10,27500.0,2015,2,66.0,0,petrol,1.0,1,1,0,0,0,0,hyundai,Budget
Hyundai,I30,Hyundai i30,46650.0,2015,2,135.0,0,petrol,1.6,1,0,0,0,0,0,hyundai,Budget
Mazda,Cx5,Mazda CX-5,125000.0,2021,1,165.0,0,petrol,2.0,0,1,0,0,1,1,mazda,Other
Ford,F350,Ford F-350,112000.0,2019,2,440.0,1,diesel,6.7,1,0,0,0,0,0,ford,Other
Citroen,Berlingo 2Nd Generation 20082019,Citroen Berlingo 2nd generation (2008-2019),40000.0,2018,2,75.0,0,diesel,1.6,1,0,1,1,0,0,citroen,Other
Seat,Leon,Seat Leon,55555.0,2015,4,180.0,0,petrol,1.8,1,1,0,1,0,0,seat,Budget
Toyota,Corolla,Toyota Corolla Hybrid,107900.0,2019,1,98.0,0,hybrid,1.8,0,1,0,0,1,1,toyota,Budget
Volvo,S60,Volvo S60,119900.0,2017,3,367.0,1,petrol,2.0,1,1,0,0,0,0,volvo,Other
Chevrolet,Spark,Chevrolet Spark,56000.0,2018,1,98.0,0,electric,1.4,0,0,0,0,0,0,chevrolet,Budget
Subaru,Brz,Subaru BRZ,225000.0,2023,1,228.0,0,petrol,2.4,0,0,0,0,0,0,subaru,Other
Mitsubishi,L200 Hunter 4X4,Mitsubishi L200 Hunter 4X4,174000.0,2021,1,150.0,1,diesel,2.3,0,0,0,0,0,0,mitsubishi,Other
Honda,Civic Up To 2006,Honda Civic (up to 2006),5800.0,2004,3,110.0,0,petrol,1.6,0,0,0,0,0,0,honda,Budget
Skoda,Octavia,Skoda Octavia,2000.0,2013,3,105.0,0,petrol,1.2,0,0,0,0,0,0,skoda,Budget
Mazda,6,Mazda 6,5990.0,2007,4,147.0,0,petrol,2.0,0,0,0,0,0,0,mazda,Other
Toyota,Avensis,Toyota Avensis,27000.0,2012,2,152.0,0,petrol,2.0,0,0,0,0,0,0,toyota,Budget
Hyundai,I30,Hyundai i30,23850.0,2013,3,135.0,0,petrol,1.6,0,0,0,0,0,0,hyundai,Budget
Hyundai,Tucson,Hyundai Tucson,64900.0,2016,2,132.0,0,petrol,1.6,0,0,0,0,0,0,hyundai,Budget
Hyundai,I25,Hyundai i25,39000.0,2016,2,124.0,0,petrol,1.6,0,0,0,0,0,0,hyundai,Budget
Hyundai,I20,Hyundai i20,74000.0,2020,2,100.0,0,petrol,1.0,0,0,0,0,0,0,hyundai,Budget
Lexus,Ct200H,Lexus CT200H,70000.0,2015,3,99.0,0,hybrid,1.8,0,0,0,0,0,0,lexus,Luxury
Volkswagen,Golf,Volkswagen Golf,30000.0,2013,1,105.0,0,petrol,1.2,0,0,0,0,0,0,volkswagen,Other
Mitsubishi,Outlander,Mitsubishi Outlander,75000.0,2015,2,150.0,1,petrol,2.0,0,0,0,0,0,0,mitsubishi,Other
Mazda,Cx5,Mazda CX-5,75000.0,2015,3,165.0,0,petrol,2.0,0,0,0,0,0,0,mazda,Other
Hyundai,I10,Hyundai i10,19500.0,2013,3,87.0,0,petrol,1.2,1,0,0,0,0,0,hyundai,Budget
Skoda,Octavia,Skoda Octavia,35900.0,2015,2,105.0,0,petrol,1.2,1,0,0,0,0,0,skoda,Budget
BMW,2 Series,BMW 2 Series,89000.0,2017,3,136.0,0,petrol,1.5,0,1,1,1,0,0,bmw,Luxury
Kia,Niro Phev,Kia Niro PHEV,109000.0,2020,1,105.0,0,electric,1.6,1,0,0,0,0,0,kia,Budget
Mercedes,Sprinter Commercial,Mercedes Sprinter commercial,214000.0,2023,0,190.0,0,diesel,5.2,0,0,0,0,0,0,mercedes,Luxury
Toyota,Yaris,Toyota Yaris,27900.0,2012,3,99.0,0,petrol,1.3,1,0,0,1,0,0,toyota,Budget
Skoda,Superb Until 2019,Skoda Superb (until 2019),98000.0,2017,3,280.0,1,petrol,2.0,0,1,0,0,1,1,skoda,Budget
Renault,Master,Renault Master short/medium,48000.0,2017,1,150.0,0,diesel,3.5,1,0,0,0,0,0,renault,Budget
Subaru,Forester,Subaru Forester,149900.0,2021,1,182.0,1,petrol,2.5,1,0,1,0,1,1,subaru,Other
Kia,Niro Hybrid,Kia Niro Hybrid,86000.0,2018,2,141.0,0,hybrid,1.6,0,0,0,0,0,0,kia,Budget
Lexus,Nx,Lexus NX,10900.0,2015,2,,0,petrol,2.0,0,0,0,0,0,0,lexus,Luxury
Toyota,Auris Hybrid,Toyota Auris Hybrid,69300.0,2017,2,99.0,0,hybrid,1.8,0,0,0,0,0,0,toyota,Budget
Chevrolet,Spark,Chevrolet Spark,38000.0,2016,2,98.0,0,electric,1.4,0,0,0,0,0,0,chevrolet,Budget
Honda,Crv,Honda CR-V,50000.0,2013,1,155.0,1,petrol,2.0,0,0,0,0,0,0,honda,Budget
Kia,Picanto,Kia Picanto,35275.0,2016,3,85.0,0,petrol,1.2,0,0,0,0,0,0,kia,Budget
Seat,Arona,Seat Arona,110000.0,2023,1,110.0,0,petrol,1.0,0,0,0,0,0,0,seat,Budget
Seat,Atka,Seat Atka,86000.0,2019,1,150.0,0,petrol,1.4,0,0,0,0,0,0,seat,Budget
Mazda,3,Mazda 3,16500.0,2009,1,150.0,0,petrol,2.0,0,0,0,0,0,0,mazda,Other
Mazda,5,Mazda 5,16000.0,2006,3,145.0,0,petrol,2.0,0,0,0,0,0,0,mazda,Other
Toyota,Land Cruiser,Toyota Land Cruiser short,10000.0,2018,3,177.0,1,diesel,2.8,0,0,0,0,0,0,toyota,Budget
Nissan,Xtrail,Nissan X-Trail,129300.0,2021,1,160.0,0,petrol,1.3,0,0,0,0,0,0,nissan,Budget
